"frame_no","bodyparts","x_p1","y_p1","c_p1","x_p2","y_p2","c_p2"
942,"LElbow",122.934,671.617,0.937145,449.323,635.505,0.871464
942,"LWrist",172.904,676.31,0.423707,417.827,708.072,0.900542
942,"MidHip",163.917,739.632,0.901303,440.344,707.864,0.862548
942,"RHip",195.397,739.643,0.897757,417.777,703.675,0.910603
942,"RKnee",241.052,852.956,0.932433,413.194,812.194,0.917533
942,"RAnkle",200.177,989.165,0.860115,449.32,907.636,0.896889
942,"LHip",150.124,739.751,0.840989,453.834,707.942,0.938064
942,"LKnee",191.061,853.227,0.949756,449.644,816.703,0.937184
942,"LAnkle",163.952,980.217,0.861947,494.82,943.94,0.840464
942,"REye",209.067,521.853,0.883776,0,0,0
942,"LEye",0,0,0,408.714,494.862,0.923484
942,"REar",191.012,526.399,0.969802,0,0,0
942,"LEar",0,0,0,431.351,512.967,0.842126
942,"LBigToe",0,0,0,463.205,980.197,0.836856
942,"LSmallToe",0,0,0,485.813,989.096,0.865058
942,"LHeel",159.014,993.861,0.829365,508.526,957.295,0.837027
942,"RBigToe",245.439,1034.6,0.917705,413.069,925.626,0.92891
942,"RSmallToe",231.933,1034.56,0.923483,413.401,921.094,0.904979
942,"RHeel",190.85,998.193,0.807929,454.199,921.084,0.896054
943,"Nose",222.784,522.134,0.875886,399.551,499.505,0.866254
943,"Neck",168.253,576.466,0.88862,431.291,558.347,0.847712
943,"RShoulder",218.136,567.451,0.895319,417.813,558.326,0.856817
943,"RElbow",232.011,653.585,0.914668,413.161,635.332,0.877904
943,"RWrist",268.248,698.81,0.85928,381.339,685.385,0.867905
943,"LShoulder",127.555,585.588,0.897095,445.013,558.361,0.935362
943,"LElbow",122.953,667.374,0.928305,449.502,631.009,0.900478
943,"LWrist",172.784,671.855,0.434383,422.245,707.914,0.927096
943,"MidHip",163.921,735.304,0.886379,440.354,703.544,0.866913
943,"RHip",195.399,739.533,0.890279,417.721,703.486,0.896279
943,"RKnee",240.815,852.992,0.961993,413.374,812.146,0.924547
943,"RAnkle",200.132,989.238,0.869973,449.28,903.078,0.895099
943,"LHip",150.166,739.61,0.828586,453.918,703.573,0.945754
943,"LKnee",191.011,853.156,0.948119,453.963,812.497,0.940393
943,"LAnkle",163.944,980.227,0.863666,490.565,943.811,0.836505
943,"REye",209.101,517.479,0.855735,399.53,490.405,0.676499
943,"LEye",0,0,0,413.148,494.774,0.962846
943,"REar",191.077,522.142,0.963916,0,0,0
943,"LEar",0,0,0,440.382,512.955,0.848597
943,"LBigToe",0,0,0,467.718,980.203,0.80637
943,"LSmallToe",0,0,0,485.915,984.751,0.848069
943,"LHeel",158.982,993.861,0.834175,508.45,957.228,0.810202
943,"RBigToe",245.41,1034.67,0.929809,412.983,921.324,0.940007
943,"RSmallToe",231.835,1034.63,0.927052,413.289,920.935,0.91567
943,"RHeel",186.504,998.215,0.803137,454.161,920.98,0.88842
944,"Nose",222.766,521.959,0.885162,399.658,499.375,0.87866
944,"Neck",168.322,571.99,0.895048,435.82,558.401,0.862813
944,"RShoulder",218.14,563.058,0.925882,417.567,558.47,0.907691
944,"RElbow",236.211,644.515,0.933835,408.75,635.513,0.871592
944,"RWrist",272.364,689.87,0.848259,377.129,689.839,0.887881
944,"LShoulder",127.565,585.574,0.900709,449.604,558.384,0.964732
944,"LElbow",122.943,667.216,0.92746,454.297,631.105,0.905432
944,"LWrist",168.412,667.349,0.42824,422.254,707.82,0.942312
944,"MidHip",163.952,735.139,0.870845,440.352,707.85,0.865911
944,"RHip",195.415,735.154,0.876894,417.561,707.855,0.903935
944,"RKnee",236.411,848.782,0.992029,417.693,812.381,0.939672
944,"RAnkle",200.086,989.225,0.883387,449.351,898.614,0.902477
944,"LHip",150.238,735.26,0.823604,454.074,707.861,0.915584
944,"LKnee",190.914,853.057,0.942996,454.05,812.468,0.948567
944,"LAnkle",163.905,980.125,0.862298,490.446,939.32,0.843718
944,"REye",204.75,512.999,0.856671,399.592,490.331,0.641136
944,"LEye",0,0,0,413.175,490.454,0.978517
944,"REar",190.917,522.03,0.939379,0,0,0
944,"LEar",0,0,0,444.814,503.942,0.861404
944,"LBigToe",0,0,0,472.102,980.175,0.805893
944,"LSmallToe",0,0,0,485.969,984.627,0.828233
944,"LHeel",158.971,993.776,0.831244,499.484,952.848,0.805994
944,"RBigToe",245.473,1034.63,0.952677,413.251,921.365,0.937257
944,"RSmallToe",231.78,1034.58,0.948059,417.575,920.966,0.913198
944,"RHeel",186.488,998.204,0.820724,454.173,916.704,0.872258
945,"Nose",222.672,521.83,0.856188,404.038,494.964,0.896352
945,"Neck",168.286,567.501,0.915127,435.818,558.231,0.864928
945,"RShoulder",213.641,562.922,0.949039,413.419,558.331,0.905819
945,"RElbow",236.449,640.107,0.928876,408.717,635.365,0.881705
945,"RWrist",272.448,685.283,0.856863,377.18,685.415,0.883365
945,"LShoulder",127.588,581.045,0.896321,449.718,558.162,0.954208
945,"LElbow",122.926,667.169,0.938062,458.633,630.963,0.904255
945,"LWrist",168.419,667.138,0.409709,426.953,703.406,0.880159
945,"MidHip",164.003,730.66,0.85913,440.356,703.431,0.861225
945,"RHip",195.536,730.68,0.876826,417.58,703.39,0.907094
945,"RKnee",236.164,848.761,0.999289,417.791,812.229,0.93751
945,"RAnkle",200.12,989.283,0.875625,449.4,898.531,0.911539
945,"LHip",150.245,735.086,0.815596,454.076,703.415,0.902157
945,"LKnee",186.465,853.043,0.927587,454.064,812.402,0.941431
945,"LAnkle",163.908,984.711,0.877853,490.4,934.897,0.852506
945,"REye",204.744,508.486,0.851185,399.673,490.25,0.672763
945,"LEye",0,0,0,413.205,490.34,0.9976
945,"REar",190.998,521.85,0.930151,0,0,0
945,"LEar",0,0,0,444.841,499.411,0.883575
945,"LBigToe",0,0,0,463.232,980.164,0.808368
945,"LSmallToe",0,0,0,485.862,984.661,0.837072
945,"LHeel",158.975,998.118,0.83238,499.433,952.797,0.789726
945,"RBigToe",245.432,1034.73,0.939411,413.167,921.332,0.942924
945,"RSmallToe",231.797,1034.7,0.939331,413.394,916.722,0.914693
945,"RHeel",186.512,998.275,0.797019,454.201,916.663,0.865447
946,"Nose",222.639,517.458,0.842314,404.11,490.554,0.928883
946,"Neck",168.35,563.062,0.935031,440.319,558.258,0.863106
946,"RShoulder",209.22,562.681,0.964939,417.597,558.385,0.903522
946,"RElbow",236.399,635.6,0.966543,408.594,635.36,0.859171
946,"RWrist",272.546,676.442,0.863596,377.171,689.957,0.871327
946,"LShoulder",127.671,576.482,0.886315,453.944,558.221,0.945576
946,"LElbow",122.963,667.031,0.925415,463.128,630.903,0.866191
946,"LWrist",172.893,667.278,0.427884,435.905,703.374,0.873257
946,"MidHip",164.035,726.122,0.85786,440.517,703.464,0.869442
946,"RHip",195.596,726.155,0.87585,417.704,703.449,0.903261
946,"RKnee",231.821,848.749,0.995209,417.855,812.163,0.919752
946,"RAnkle",200.097,989.224,0.88354,449.376,902.992,0.903858
946,"LHip",150.222,730.613,0.813364,454.16,703.439,0.90201
946,"LKnee",181.93,848.75,0.929199,454.171,812.467,0.925149
946,"LAnkle",163.897,975.692,0.87625,490.425,939.364,0.844717
946,"REye",204.719,503.896,0.855755,404.069,485.953,0.485563
946,"LEye",0,0,0,413.246,490.158,0.989518
946,"REar",190.891,517.514,0.895127,0,0,0
946,"LEar",0,0,0,444.868,494.938,0.901851
946,"LBigToe",0,0,0,463.202,980.217,0.812782
946,"LSmallToe",0,0,0,485.813,984.75,0.844824
946,"LHeel",159.01,993.815,0.849228,499.443,952.935,0.794306
946,"RBigToe",245.449,1034.48,0.937132,413.073,921.382,0.95431
946,"RSmallToe",231.808,1034.46,0.94635,413.342,920.946,0.931212
946,"RHeel",190.887,998.26,0.811354,454.148,920.98,0.879498
947,"Nose",222.617,512.918,0.828695,404.154,490.554,0.938015
947,"Neck",168.392,562.887,0.945538,435.815,558.339,0.886356
947,"RShoulder",209.19,558.414,0.959129,413.208,558.508,0.920301
947,"RElbow",236.23,631.1,0.970836,404.23,635.427,0.880163
947,"RWrist",272.452,671.71,0.899596,377.097,694.307,0.883244
947,"LShoulder",127.704,572.019,0.890445,454.113,558.213,0.94419
947,"LElbow",122.992,666.983,0.9344,472.2,630.767,0.8552
947,"LWrist",181.832,667.304,0.415109,444.889,698.982,0.875553
947,"MidHip",164.033,721.699,0.860089,444.797,703.434,0.883833
947,"RHip",195.634,726.086,0.884177,417.619,703.491,0.92324
947,"RKnee",231.617,852.997,0.972687,417.927,812.297,0.928094
947,"RAnkle",200.012,993.523,0.897715,449.381,912.017,0.913529
947,"LHip",150.221,726.208,0.810914,454.274,703.348,0.8941
947,"LKnee",181.849,848.777,0.930091,454.155,812.452,0.940567
947,"LAnkle",163.936,971.106,0.874411,490.44,943.807,0.848985
947,"REye",204.619,495.044,0.887695,404.133,485.982,0.680912
947,"LEye",0,0,0,413.316,490.15,1.00524
947,"REar",186.504,517.396,0.870247,0,0,0
947,"LEar",0,0,0,444.998,494.902,0.918556
947,"LBigToe",0,0,0,463.185,980.225,0.833003
947,"LSmallToe",0,0,0,485.792,989.05,0.866857
947,"LHeel",159.092,993.653,0.831193,499.429,953.031,0.805173
947,"RBigToe",245.452,1030.11,0.920636,413.073,925.565,0.954752
947,"RSmallToe",231.855,1030.18,0.935709,413.342,921.002,0.934603
947,"RHeel",190.826,998.382,0.837945,454.146,921.208,0.886237
948,"Nose",222.742,512.909,0.830375,408.585,490.533,0.947347
948,"Neck",168.42,562.833,0.943502,444.786,558.441,0.912176
948,"RShoulder",209.196,558.368,0.952746,413.051,562.694,0.928117
948,"RElbow",236.237,630.907,0.965912,399.645,635.411,0.868717
948,"RWrist",272.423,667.318,0.899571,377.093,694.383,0.887874
948,"LShoulder",131.936,571.907,0.88819,463.19,558.339,0.888964
948,"LElbow",122.981,662.631,0.900324,485.71,630.978,0.931839
948,"LWrist",181.844,667.232,0.37653,449.534,703.266,0.932073
948,"MidHip",168.236,721.569,0.861497,440.399,703.554,0.884198
948,"RHip",195.65,721.587,0.886965,413.374,703.572,0.932678
948,"RKnee",227.345,848.801,0.953994,418,812.372,0.922132
948,"RAnkle",200.045,993.565,0.907278,449.338,907.603,0.907044
948,"LHip",154.518,726.083,0.811207,454.277,703.484,0.89008
948,"LKnee",177.377,848.669,0.930109,454.195,812.506,0.941524
948,"LAnkle",163.981,966.482,0.889387,490.412,943.81,0.851596
948,"REye",204.773,494.964,0.874628,408.554,485.958,0.694413
948,"LEye",0,0,0,417.555,490.136,0.991895
948,"REar",190.876,512.906,0.86337,0,0,0
948,"LEar",0,0,0,449.257,494.908,0.908665
948,"LBigToe",0,0,0,467.619,984.581,0.823618
948,"LSmallToe",0,0,0,485.832,984.751,0.858468
948,"LHeel",159.158,989.157,0.835538,499.364,953.009,0.796858
948,"RBigToe",245.53,1030.09,0.912238,413.077,925.567,0.963194
948,"RSmallToe",231.965,1030.19,0.946702,413.318,921.002,0.946901
948,"RHeel",190.871,998.453,0.876508,454.072,921.139,0.90088
949,"Nose",222.689,513.01,0.829491,408.747,490.565,0.956571
949,"Neck",168.409,562.821,0.945386,440.508,558.529,0.910271
949,"RShoulder",209.187,558.349,0.951613,412.964,562.762,0.928378
949,"RElbow",236.343,630.841,0.954669,395.102,635.457,0.869952
949,"RWrist",272.438,667.114,0.889615,376.971,694.395,0.89227
949,"LShoulder",131.941,567.603,0.891558,463.214,558.397,0.896877
949,"LElbow",122.987,662.546,0.885146,485.775,635.295,0.932177
949,"LWrist",181.928,667.048,0.359328,449.687,703.246,0.92283
949,"MidHip",168.262,721.577,0.858789,435.944,703.621,0.879848
949,"RHip",195.685,721.588,0.884315,413.252,703.611,0.930645
949,"RKnee",227.082,853.014,0.917655,417.971,812.385,0.921428
949,"RAnkle",200.043,993.583,0.91342,449.301,907.498,0.902757
949,"LHip",154.529,726.084,0.81193,454.242,703.581,0.897426
949,"LKnee",177.309,848.664,0.928533,454.247,816.693,0.936388
949,"LAnkle",163.937,966.51,0.893948,490.317,934.832,0.863238
949,"REye",204.787,495.037,0.863333,408.61,485.981,0.771769
949,"LEye",0,0,0,417.722,490.157,0.991541
949,"REar",190.877,512.888,0.863259,0,0,0
949,"LEar",0,0,0,449.381,494.972,0.913048
949,"LBigToe",0,0,0,472.201,984.615,0.816729
949,"LSmallToe",0,0,0,490.152,984.648,0.848777
949,"LHeel",159.122,989.205,0.835617,494.884,948.386,0.801244
949,"RBigToe",245.486,1030,0.913656,413.048,921.385,0.948895
949,"RSmallToe",231.976,1030.11,0.94326,413.261,920.945,0.937222
949,"RHeel",190.922,998.478,0.879029,454.038,921.05,0.897971
950,"Nose",222.722,513.002,0.831903,413.156,494.95,0.954781
950,"Neck",168.409,562.819,0.947246,445,558.541,0.931251
950,"RShoulder",209.217,558.348,0.948377,413.069,562.737,0.944288
950,"RElbow",236.37,630.812,0.95148,390.516,635.392,0.887607
950,"RWrist",272.475,667.099,0.879231,376.828,698.785,0.890359
950,"LShoulder",127.732,567.618,0.895131,472.208,558.509,0.89839
950,"LElbow",123.057,662.611,0.892473,485.989,635.34,0.925431
950,"LWrist",186.355,662.65,0.327839,454.279,703.454,0.93307
950,"MidHip",168.248,717.18,0.862778,435.809,707.875,0.888681
950,"RHip",195.691,717.188,0.885564,413.115,707.874,0.932866
950,"RKnee",222.783,848.822,0.909702,417.928,812.428,0.933055
950,"RAnkle",199.991,993.591,0.9209,449.31,903.135,0.907465
950,"LHip",150.249,721.673,0.812213,454.188,707.873,0.916511
950,"LKnee",177.361,848.604,0.924016,454.217,816.744,0.940878
950,"LAnkle",163.887,962.103,0.905473,490.304,934.736,0.865289
950,"REye",204.78,495.046,0.867297,408.764,490.295,0.851448
950,"LEye",0,0,0,417.896,490.315,0.983996
950,"REar",190.874,512.969,0.865983,0,0,0
950,"LEar",0,0,0,449.566,495.039,0.920825
950,"LBigToe",0,0,0,472.251,980.189,0.80701
950,"LSmallToe",0,0,0,490.194,980.208,0.835559
950,"LHeel",159.055,984.673,0.824127,494.817,943.917,0.807301
950,"RBigToe",245.485,1029.97,0.899519,413.056,925.566,0.967214
950,"RSmallToe",231.983,1030.1,0.940229,413.241,921.002,0.958046
950,"RHeel",190.848,998.502,0.894437,454.068,921.046,0.906305
951,"Nose",227.103,513.012,0.839686,413.335,499.373,0.946486
951,"Neck",168.425,562.869,0.938034,449.249,562.813,0.935639
951,"RShoulder",209.25,558.365,0.939399,413.105,562.88,0.946045
951,"RElbow",236.332,630.809,0.946733,395.035,635.549,0.857996
951,"RWrist",272.458,667.117,0.889779,376.872,698.845,0.88844
951,"LShoulder",127.75,572.003,0.886644,476.782,562.829,0.916448
951,"LElbow",123.096,667.009,0.915203,490.38,635.632,0.928284
951,"LWrist",181.856,667.335,0.337635,458.673,703.588,0.94281
951,"MidHip",168.228,717.216,0.863068,440.33,707.877,0.88236
951,"RHip",195.65,721.555,0.888257,413.204,707.897,0.92397
951,"RKnee",222.703,853.049,0.899398,417.872,812.444,0.936579
951,"RAnkle",199.922,993.837,0.933903,449.361,898.62,0.916327
951,"LHip",150.234,721.699,0.808136,458.513,707.851,0.895927
951,"LKnee",177.325,848.624,0.918715,454.225,816.73,0.948026
951,"LAnkle",163.869,962.072,0.904688,490.391,939.302,0.853511
951,"REye",209.194,499.326,0.857396,413.104,490.393,0.8828
951,"LEye",0,0,0,422.297,490.406,0.956112
951,"REar",191.024,513.004,0.889268,0,0,0
951,"LEar",0,0,0,453.858,499.508,0.92421
951,"LBigToe",0,0,0,472.227,984.68,0.816829
951,"LSmallToe",0,0,0,490.128,984.745,0.850987
951,"LHeel",159.034,984.645,0.810126,495.02,948.452,0.798858
951,"RBigToe",249.914,1030.06,0.889383,413.105,925.548,0.970041
951,"RSmallToe",231.967,1034.43,0.932862,413.277,920.972,0.951826
951,"RHeel",186.459,1002.91,0.887104,454.176,916.746,0.884733
952,"Nose",227.152,517.586,0.850328,413.394,503.92,0.93874
952,"Neck",168.456,563.039,0.92514,449.41,562.888,0.952362
952,"RShoulder",213.687,558.507,0.950897,413.068,562.941,0.949658
952,"RElbow",236.323,631.071,0.967926,386.17,635.594,0.888811
952,"RWrist",272.548,671.575,0.875975,376.757,698.904,0.902028
952,"LShoulder",127.749,576.517,0.878841,485.674,562.937,0.9373
952,"LElbow",123.118,667.086,0.925854,494.856,635.597,0.896509
952,"LWrist",186.383,667.32,0.351517,467.738,707.882,0.913326
952,"MidHip",164.034,726.093,0.861054,435.976,708.02,0.872705
952,"RHip",195.594,726.153,0.878374,413.071,708.018,0.906627
952,"RKnee",222.708,853.189,0.907585,417.805,812.465,0.938777
952,"RAnkle",195.651,993.729,0.923614,449.323,894.141,0.921682
952,"LHip",150.19,726.215,0.805614,458.58,708.042,0.88998
952,"LKnee",177.361,848.752,0.920346,454.201,816.779,0.952561
952,"LAnkle",163.871,966.523,0.886801,490.352,930.396,0.872305
952,"REye",213.586,508.38,0.827999,413.155,490.55,0.853321
952,"LEye",0,0,0,422.366,490.507,0.940755
952,"REar",195.263,517.564,0.925408,0,0,0
952,"LEar",0,0,0,454.055,503.863,0.925922
952,"LBigToe",0,0,0,476.645,984.576,0.823756
952,"LSmallToe",0,0,0,490.27,980.214,0.850738
952,"LHeel",158.995,989.235,0.782574,494.892,939.441,0.805712
952,"RBigToe",245.494,1030.06,0.915192,413.157,925.556,0.954935
952,"RSmallToe",231.844,1034.41,0.934029,413.202,920.957,0.943412
952,"RHeel",181.9,1002.79,0.847766,454.129,916.561,0.868247
953,"Nose",227.145,521.93,0.878139,417.617,504.004,0.930554
953,"Neck",168.403,567.355,0.915644,449.418,562.953,0.954328
953,"RShoulder",213.696,562.672,0.952287,413.069,562.94,0.953439
953,"RElbow",236.374,635.453,0.969646,390.531,635.55,0.888784
953,"RWrist",272.615,671.97,0.863133,376.814,703.238,0.914888
953,"LShoulder",127.689,581.05,0.88383,485.724,563.005,0.941585
953,"LElbow",123.078,667.398,0.946373,499.376,635.732,0.861827
953,"LWrist",181.942,671.771,0.353441,485.549,708.117,0.967747
953,"MidHip",164.021,735.083,0.869606,435.904,708.191,0.857823
953,"RHip",195.569,735.157,0.891301,413.014,708.166,0.895554
953,"RKnee",222.815,857.618,0.893182,417.781,816.749,0.940087
953,"RAnkle",195.569,998.19,0.921191,449.381,894.045,0.933345
953,"LHip",150.203,735.131,0.814122,458.52,708.235,0.885926
953,"LKnee",177.431,852.982,0.91694,454.291,817.111,0.92511
953,"LAnkle",163.957,966.694,0.85487,490.383,934.773,0.866401
953,"REye",213.599,512.93,0.837552,413.287,494.791,0.848512
953,"LEye",0,0,0,426.765,490.58,0.919439
953,"REar",195.306,521.817,0.927602,0,0,0
953,"LEar",0,0,0,454.087,503.953,0.918906
953,"LBigToe",0,0,0,476.691,984.659,0.828631
953,"LSmallToe",0,0,0,490.301,984.615,0.851076
953,"LHeel",159.077,993.584,0.755767,494.983,943.859,0.798344
953,"RBigToe",249.872,1030.14,0.905731,413.178,921.394,0.976494
953,"RSmallToe",231.88,1034.56,0.936993,413.248,916.755,0.957643
953,"RHeel",177.415,1007.43,0.835465,454.202,912.183,0.843482
954,"Nose",227.212,522.182,0.891044,417.786,504.031,0.925086
954,"Neck",168.402,572.013,0.884064,449.542,563.085,0.952486
954,"RShoulder",218.193,562.895,0.944098,413.08,562.991,0.953017
954,"RElbow",236.461,635.679,0.935586,386.148,635.683,0.879569
954,"RWrist",272.652,680.864,0.826789,376.809,703.305,0.911708
954,"LShoulder",127.724,590.021,0.896439,490.156,567.373,0.938381
954,"LElbow",123.062,671.79,0.948556,508.524,644.476,0.843483
954,"LWrist",177.386,676.265,0.350854,485.903,708.181,0.978095
954,"MidHip",164.032,739.553,0.876799,431.411,712.574,0.841882
954,"RHip",195.573,739.62,0.898503,408.71,708.269,0.878362
954,"RKnee",222.806,857.688,0.888366,417.666,816.81,0.940594
954,"RAnkle",195.447,998.243,0.910276,449.343,898.443,0.91509
954,"LHip",150.23,739.597,0.829477,454.285,712.692,0.874646
954,"LKnee",181.826,853.036,0.912811,458.501,825.912,0.884104
954,"LAnkle",163.998,971.075,0.841519,490.364,930.379,0.877245
954,"REye",213.684,517.482,0.847238,417.581,494.828,0.816828
954,"LEye",0,0,0,431.335,490.581,0.907426
954,"REar",195.292,522.054,0.949399,0,0,0
954,"LEar",0,0,0,454.268,503.916,0.904209
954,"LBigToe",0,0,0,476.735,984.587,0.842646
954,"LSmallToe",0,0,0,490.339,980.176,0.853405
954,"LHeel",159.072,993.645,0.71782,494.93,939.34,0.809222
954,"RBigToe",245.447,1030.12,0.900104,413.074,925.556,0.946453
954,"RSmallToe",231.827,1034.53,0.933205,413.178,920.98,0.943422
954,"RHeel",172.94,1011.87,0.835684,454.179,916.542,0.862014
955,"Nose",227.32,522.241,0.912862,418.035,508.469,0.90061
955,"Neck",172.769,576.54,0.863294,449.683,563.126,0.955028
955,"RShoulder",218.225,563.045,0.918907,413.254,563.03,0.957958
955,"RElbow",236.485,640.103,0.909009,390.582,635.728,0.87563
955,"RWrist",272.635,694.464,0.831066,376.874,703.475,0.946868
955,"LShoulder",132.097,590.065,0.878811,490.215,567.432,0.928332
955,"LElbow",123.174,671.871,0.913097,512.918,644.478,0.842947
955,"LWrist",0,0,0,490.413,712.637,0.935488
955,"MidHip",163.966,739.729,0.903308,440.423,712.507,0.84724
955,"RHip",195.478,739.785,0.900152,413.099,708.222,0.892481
955,"RKnee",227.116,862.189,0.884144,417.73,816.779,0.934503
955,"RAnkle",195.286,1002.77,0.889367,449.369,894.184,0.91715
955,"LHip",150.147,739.782,0.832394,458.723,712.663,0.845172
955,"LKnee",181.869,853.223,0.901431,458.525,825.894,0.878872
955,"LAnkle",164.042,966.489,0.829811,490.424,939.278,0.856779
955,"REye",218.136,517.572,0.857985,417.816,494.88,0.843457
955,"LEye",0,0,0,440.356,494.842,0.898699
955,"REar",195.291,522.15,0.950122,0,0,0
955,"LEar",0,0,0,458.7,503.962,0.870637
955,"LBigToe",0,0,0,476.714,984.74,0.846028
955,"LSmallToe",0,0,0,490.293,984.72,0.863709
955,"LHeel",159.045,984.669,0.630813,499.364,948.405,0.799755
955,"RBigToe",245.5,1030.24,0.891955,413.037,925.585,0.960549
955,"RSmallToe",231.835,1034.72,0.931765,413.166,921.001,0.951803
955,"RHeel",172.763,1021.02,0.873049,454.192,916.569,0.868357
956,"Nose",227.27,526.396,0.919672,422.484,512.89,0.867831
956,"Neck",172.869,581.012,0.857416,453.89,567.437,0.943239
956,"RShoulder",222.644,563.152,0.901091,413.356,567.345,0.94708
956,"RElbow",236.323,649.09,0.904954,395.058,639.975,0.867507
956,"RWrist",272.578,698.912,0.864244,377.057,703.491,0.95506
956,"LShoulder",132.226,590.109,0.86771,490.341,567.567,0.909006
956,"LElbow",127.352,671.849,0.895377,517.483,644.642,0.863449
956,"LWrist",0,0,0,494.985,717.058,0.883246
956,"MidHip",163.915,739.752,0.900267,444.897,712.643,0.852438
956,"RHip",195.309,739.81,0.884109,413.285,712.538,0.896536
956,"RKnee",222.811,862.304,0.873175,417.839,816.81,0.93359
956,"RAnkle",191.051,1002.89,0.878151,449.313,894.121,0.924682
956,"LHip",150.177,739.81,0.821015,463.201,717.069,0.823648
956,"LKnee",186.358,853.327,0.89266,458.588,821.588,0.886629
956,"LAnkle",164.042,966.662,0.797464,490.388,934.861,0.858395
956,"REye",213.691,521.867,0.876562,417.991,494.905,0.881227
956,"LEye",0,0,0,444.983,494.897,0.915193
956,"REar",195.295,526.476,0.954698,0,0,0
956,"LEar",0,0,0,467.689,508.392,0.829091
956,"LBigToe",0,0,0,476.767,984.707,0.848623
956,"LSmallToe",0,0,0,490.336,984.657,0.859393
956,"LHeel",159.02,984.746,0.576968,495.03,943.928,0.782946
956,"RBigToe",245.511,1034.5,0.910634,413.082,925.544,0.946763
956,"RSmallToe",231.748,1039.05,0.91995,413.136,920.95,0.941743
956,"RHeel",168.421,1025.44,0.871591,454.119,916.485,0.870459
957,"Nose",227.275,526.467,0.910971,426.913,504.008,0.855957
957,"Neck",172.919,581.064,0.846683,454.044,563.144,0.939954
957,"RShoulder",218.26,567.362,0.889701,413.351,562.953,0.963699
957,"RElbow",231.957,644.605,0.918188,390.497,635.716,0.889427
957,"RWrist",272.423,703.352,0.889524,377.105,703.488,0.946992
957,"LShoulder",141.05,590.05,0.845063,494.859,567.524,0.88358
957,"LElbow",127.395,671.882,0.882105,521.854,653.527,0.866465
957,"LWrist",0,0,0,508.555,721.562,0.843174
957,"MidHip",163.922,739.861,0.899724,449.33,712.615,0.876919
957,"RHip",191.05,739.909,0.877111,413.44,712.503,0.897182
957,"RKnee",222.77,871.269,0.86957,417.952,816.737,0.921865
957,"RAnkle",190.978,1003.01,0.857792,449.263,894.062,0.920319
957,"LHip",150.241,739.924,0.819818,476.648,712.71,0.83394
957,"LKnee",190.807,853.42,0.885992,458.78,821.379,0.879471
957,"LAnkle",164.012,971.154,0.791392,490.309,930.2,0.889323
957,"REye",218.104,521.931,0.880386,422.329,490.557,0.881866
957,"LEye",0,0,0,449.293,490.529,0.948941
957,"REar",195.354,526.508,0.96127,0,0,0
957,"LEar",0,0,0,476.622,499.493,0.84049
957,"LBigToe",231.749,993.783,0.311009,481.136,980.201,0.845475
957,"LSmallToe",0,0,0,490.47,975.651,0.839542
957,"LHeel",154.794,989.228,0.586972,490.582,934.765,0.812953
957,"RBigToe",245.456,1034.54,0.905295,413.141,921.304,0.916818
957,"RSmallToe",231.686,1039.15,0.904066,413.131,916.643,0.919237
957,"RHeel",168.334,1025.53,0.870719,454.044,912.169,0.870643
958,"Nose",231.585,526.424,0.918696,435.896,503.937,0.857921
958,"Neck",172.895,581.068,0.849707,454.246,562.932,0.949593
958,"RShoulder",218.13,567.417,0.884849,417.696,562.783,0.967045
958,"RElbow",231.588,644.591,0.902401,390.585,635.495,0.906388
958,"RWrist",272.394,703.345,0.896543,377.117,703.466,0.918152
958,"LShoulder",141.196,589.941,0.839657,494.945,563.152,0.895902
958,"LElbow",127.439,671.84,0.886161,521.944,649.161,0.854197
958,"LWrist",0,0,0,517.54,726.189,0.833237
958,"MidHip",163.934,739.968,0.899132,449.504,708.173,0.917911
958,"RHip",191.041,744.205,0.878319,417.767,708.077,0.920679
958,"RKnee",218.147,880.23,0.873878,422.244,816.71,0.915309
958,"RAnkle",190.913,1011.85,0.844248,449.259,894.057,0.925652
958,"LHip",154.599,744.188,0.831902,481.16,708.274,0.876498
958,"LKnee",190.859,857.794,0.864387,467.689,821.564,0.84269
958,"LAnkle",168.247,980.225,0.783693,490.439,934.794,0.858664
958,"REye",218.244,521.882,0.872669,426.909,490.527,0.832724
958,"LEye",0,0,0,449.437,490.494,0.979645
958,"REar",195.377,526.465,0.959616,0,0,0
958,"LEar",0,0,0,481.103,499.368,0.881415
958,"LBigToe",231.835,998.258,0.360045,481.098,984.577,0.843683
958,"LSmallToe",231.539,989.224,0.330777,490.415,980.196,0.850251
958,"LHeel",154.796,993.765,0.570115,495.024,943.871,0.784266
958,"RBigToe",245.437,1034.66,0.857284,408.769,921.299,0.936934
958,"RSmallToe",231.735,1039.25,0.870434,413.069,916.638,0.929276
958,"RHeel",168.329,1029.95,0.890236,454.052,916.468,0.880555
959,"Nose",231.662,521.962,0.925152,444.801,494.946,0.902056
959,"Neck",177.337,581.019,0.839682,454.3,562.9,0.952705
959,"RShoulder",213.722,567.459,0.869865,417.673,562.83,0.977158
959,"RElbow",227.228,644.646,0.894168,395.003,635.546,0.895505
959,"RWrist",272.376,698.865,0.868452,381.36,703.411,0.950912
959,"LShoulder",150.162,585.553,0.840459,495.061,563.041,0.897876
959,"LElbow",127.609,671.642,0.836918,522.269,644.658,0.871161
959,"LWrist",0,0,0,522.07,726.196,0.854899
