frame_no,bodyparts,x_p1,y_p1,c_p1,x_p2,y_p2,c_p2
874,Nose,236.261,522.223,0.930882,413.375,522.179,0.991689
875,Nose,236.235,522.11,0.922196,417.561,521.937,0.969782
876,Nose,236.367,521.869,0.890622,417.776,513.064,0.92763
877,Nose,236.398,517.448,0.902385,418.004,512.919,0.895725
878,Nose,236.316,512.971,0.867025,422.38,503.859,0.878166
879,Nose,236.411,508.547,0.872359,422.48,499.401,0.882288
880,Nose,236.594,508.496,0.833688,426.92,494.945,0.883754
881,Nose,240.951,512.922,0.835657,431.39,494.965,0.873398
882,Nose,241.028,508.531,0.843079,440.428,495.017,0.880556
883,Nose,245.425,513.047,0.8395,444.865,499.406,0.885914
884,Nose,249.924,517.592,0.864678,445.025,508.512,0.907032
885,Nose,250.03,522.051,0.890325,449.407,517.373,0.947122
886,Nose,254.515,522.091,0.875858,449.541,521.82,0.963495
887,Nose,259.05,522.072,0.884131,453.846,522.003,0.97146
888,Nose,263.374,522.163,0.814477,454.009,522.22,0.981623
889,Nose,259.087,522.192,0.837282,458.495,522.205,0.948293
890,Nose,263.416,522.102,0.822673,458.662,522.221,0.933138
891,Nose,263.422,521.965,0.873303,463.212,521.964,0.911812
892,Nose,263.508,521.864,0.881762,467.633,521.833,0.888348
893,Nose,258.964,517.571,0.845756,467.662,517.489,0.87332
894,Nose,259.001,517.398,0.836674,472.092,513.005,0.854455
895,Nose,258.921,512.931,0.82255,476.634,508.451,0.854567
896,Nose,258.945,508.452,0.813393,476.767,503.855,0.86634
897,Nose,258.957,504.016,0.815806,481.071,499.41,0.876179
898,Nose,258.941,508.463,0.809806,481.076,499.398,0.880603
899,Nose,258.922,512.948,0.825602,481.078,499.475,0.875499
900,Nose,258.897,517.469,0.836569,481.133,503.945,0.876404
901,Nose,263.407,517.535,0.847367,481.111,503.944,0.874448
902,Nose,263.467,517.559,0.826787,476.722,517.372,0.880076
903,Nose,263.512,521.946,0.840692,476.651,521.902,0.904523
904,Nose,263.404,522.094,0.843122,472.268,521.944,0.906201
905,Nose,263.536,522.062,0.901282,472.184,521.912,0.899898
906,Nose,263.443,522.064,0.878439,472.126,522.002,0.911383
907,Nose,263.365,526.462,0.831559,467.592,517.584,0.876256
908,Nose,258.994,521.861,0.822563,458.748,517.41,0.87177
909,Nose,259,517.604,0.851791,458.699,508.433,0.857273
910,Nose,249.946,521.894,0.844231,458.55,499.429,0.885255
911,Nose,245.464,517.496,0.794011,454.167,494.801,0.947355
912,Nose,249.918,512.967,0.829064,453.966,494.795,0.954892
913,Nose,249.874,504.008,0.824558,449.693,490.499,0.98276
914,Nose,245.529,503.902,0.830602,449.502,490.586,0.975934
915,Nose,245.474,503.953,0.833673,449.4,490.6,0.960551
916,Nose,245.449,512.975,0.833937,444.976,494.898,0.923622
917,Nose,245.358,517.522,0.865708,440.414,499.467,0.860224
918,Nose,241.008,521.934,0.886338,435.855,508.385,0.842859
919,Nose,240.984,522.046,0.888729,422.486,512.918,0.858078
920,Nose,240.909,522.244,0.901445,422.378,517.467,0.902484
921,Nose,236.564,526.537,0.908162,417.995,517.503,0.921951
922,Nose,236.557,526.65,0.914013,417.768,517.438,0.929763
923,Nose,236.434,526.709,0.916862,417.653,517.505,0.941618
924,Nose,236.388,526.727,0.878286,413.418,517.513,0.949082
925,Nose,236.277,526.679,0.861497,413.273,513.053,0.926288
926,Nose,236.292,526.43,0.909842,413.219,508.471,0.924582
927,Nose,236.316,522.097,0.914403,413.16,503.894,0.917425
928,Nose,232.01,517.571,0.861961,413.011,499.461,0.905835
929,Nose,231.909,512.955,0.837168,408.738,495.05,0.899672
930,Nose,231.957,508.524,0.834518,408.588,494.844,0.901242
931,Nose,231.878,508.524,0.849035,404.171,494.855,0.891206
932,Nose,231.798,504.012,0.857637,399.667,494.902,0.884365
933,Nose,231.692,503.948,0.8635,399.547,503.873,0.84848
934,Nose,231.612,512.953,0.83522,395.109,499.525,0.850063
935,Nose,231.543,513.003,0.839037,390.639,508.454,0.854174
936,Nose,227.347,521.841,0.87226,390.534,508.538,0.862615
937,Nose,227.277,522,0.893624,390.585,517.501,0.893933
938,Nose,227.179,522.211,0.902569,390.525,517.503,0.895481
939,Nose,222.791,522.273,0.901444,390.518,517.475,0.8912
940,Nose,222.783,526.421,0.901477,390.542,517.391,0.880884
941,Nose,222.744,522.299,0.897582,390.486,512.896,0.871501
942,Nose,222.735,526.419,0.892568,390.617,508.414,0.862164
943,Nose,222.784,522.134,0.875886,399.551,499.505,0.866254
944,Nose,222.766,521.959,0.885162,399.658,499.375,0.87866
945,Nose,222.672,521.83,0.856188,404.038,494.964,0.896352
946,Nose,222.639,517.458,0.842314,404.11,490.554,0.928883
947,Nose,222.617,512.918,0.828695,404.154,490.554,0.938015
948,Nose,222.742,512.909,0.830375,408.585,490.533,0.947347
949,Nose,222.689,513.01,0.829491,408.747,490.565,0.956571
950,Nose,222.722,513.002,0.831903,413.156,494.95,0.954781
951,Nose,227.103,513.012,0.839686,413.335,499.373,0.946486
952,Nose,227.152,517.586,0.850328,413.394,503.92,0.93874
953,Nose,227.145,521.93,0.878139,417.617,504.004,0.930554
954,Nose,227.212,522.182,0.891044,417.786,504.031,0.925086
955,Nose,227.32,522.241,0.912862,418.035,508.469,0.90061
956,Nose,227.27,526.396,0.919672,422.484,512.89,0.867831
957,Nose,227.275,526.467,0.910971,426.913,504.008,0.855957
958,Nose,231.585,526.424,0.918696,435.896,503.937,0.857921
959,Nose,231.662,521.962,0.925152,444.801,494.946,0.902056
960,Nose,231.684,521.931,0.930172,444.972,490.606,0.934693
961,Nose,231.592,517.424,0.888507,449.429,490.451,0.982288
962,Nose,231.552,508.437,0.875895,449.382,490.391,0.980437
963,Nose,227.188,508.423,0.868067,453.887,490.291,0.989714
964,Nose,227.195,495.057,0.897186,454.198,490.218,0.98212
965,Nose,227.111,499.32,0.891985,458.546,490.231,0.964778
966,Nose,227.117,495.023,0.882068,458.652,490.159,0.957074
967,Nose,222.794,495.009,0.878218,463.143,490.139,0.93694
968,Nose,218.253,495.06,0.857277,463.196,490.221,0.928091
969,Nose,222.749,499.507,0.85702,467.699,490.455,0.916009
970,Nose,222.636,503.862,0.848306,472.173,490.551,0.905054
971,Nose,218.283,512.985,0.85994,476.801,494.935,0.900428
972,Nose,218.271,512.989,0.867697,476.774,494.931,0.895072
973,Nose,222.627,517.361,0.882695,481.211,494.94,0.906758
974,Nose,218.169,517.361,0.876998,481.342,494.848,0.924705
975,Nose,213.754,512.914,0.859443,481.337,494.822,0.927205
976,Nose,213.753,512.929,0.858076,481.236,490.497,0.943422
977,Nose,213.645,508.481,0.856753,481.191,490.426,0.942493
978,Nose,213.716,503.867,0.855633,481.186,490.2,0.950935
979,Nose,213.657,495.009,0.880149,481.209,490.141,0.953148
980,Nose,213.728,494.798,0.893203,481.184,485.973,0.951218
981,Nose,213.63,494.789,0.897952,481.146,485.865,0.949099
982,Nose,209.198,490.556,0.915292,476.651,485.869,0.927508
983,Nose,209.181,490.52,0.920523,472.113,485.95,0.919628
984,Nose,209.254,490.462,0.923211,463.22,490.218,0.922719
985,Nose,213.749,490.521,0.913995,458.764,490.234,0.941568
986,Nose,213.734,494.82,0.895009,458.639,490.215,0.953568
987,Nose,218.215,499.445,0.870413,454.192,490.384,0.985095
988,Nose,222.675,508.423,0.8687,454.055,490.291,0.998604
989,Nose,222.74,512.949,0.875566,449.644,490.303,1.0001
990,Nose,227.174,517.421,0.91635,449.475,490.266,0.993807
991,Nose,227.204,517.546,0.922461,449.309,490.313,0.979166
992,Nose,227.235,517.5,0.92205,444.96,490.288,0.962724
993,Nose,227.28,513.082,0.906387,440.481,490.266,0.948667
994,Nose,227.3,517.451,0.924137,435.936,490.234,0.942078
995,Nose,227.305,513.021,0.905463,431.288,490.173,0.932319
996,Nose,227.351,508.432,0.895702,422.456,490.168,0.941124
997,Nose,227.344,499.384,0.900431,422.273,490.324,0.963864
998,Nose,227.362,499.32,0.902717,417.761,490.404,0.983751
999,Nose,231.587,495,0.911655,417.589,490.463,0.981863
1000,Nose,231.639,494.974,0.91313,413.325,490.349,0.975201
1001,Nose,231.676,494.978,0.924914,413.201,490.589,0.948266
1002,Nose,231.79,494.978,0.919454,413.114,490.585,0.932683
1003,Nose,231.879,499.454,0.9121,408.62,490.591,0.885064
1004,Nose,236.154,503.886,0.90774,404.217,490.581,0.870545
1005,Nose,236.276,503.972,0.902613,399.643,495.054,0.845482
1006,Nose,236.343,503.934,0.894095,395.073,499.366,0.852566
1007,Nose,236.505,508.471,0.889167,390.631,499.373,0.856443
1008,Nose,240.82,517.369,0.865583,390.555,495.032,0.877028
1009,Nose,240.892,517.437,0.869255,386.159,494.972,0.894234
1010,Nose,240.923,517.474,0.859588,386.06,494.952,0.90222
1011,Nose,240.983,517.489,0.854719,386.103,495.038,0.891409
1012,Nose,240.935,517.506,0.860474,386.056,499.326,0.895361
1013,Nose,236.611,517.37,0.854105,385.958,494.935,0.912908
1014,Nose,236.511,517.422,0.844274,385.982,499.37,0.895285
1015,Nose,236.464,517.407,0.834068,381.741,494.92,0.920473
1016,Nose,236.243,513.012,0.82407,381.707,494.888,0.925426
1017,Nose,236.196,512.938,0.769018,381.697,494.846,0.927731
1018,Nose,236.222,508.475,0.808514,385.933,495.061,0.904822
1019,Nose,236.252,508.472,0.683457,381.714,499.364,0.908293
1020,Nose,236.249,508.386,0.546645,381.722,499.445,0.90302
1021,Nose,0,0,0,381.678,499.452,0.902675
1022,Nose,0,0,0,381.723,499.449,0.898653
1023,Nose,0,0,0,385.939,503.889,0.889116
1024,Nose,0,0,0,381.753,503.86,0.893311
1025,Nose,0,0,0,386.02,503.929,0.887244
1026,Nose,0,0,0,386.028,503.966,0.891995
1027,Nose,0,0,0,386.049,503.982,0.88867
1028,Nose,0,0,0,386.072,503.879,0.890923
1029,Nose,0,0,0,386.211,499.459,0.878943
1030,Nose,0,0,0,390.651,499.419,0.871116
1031,Nose,0,0,0,395.067,495.047,0.879317
1032,Nose,0,0,0,395.084,499.368,0.872424
1033,Nose,0,0,0,399.568,499.475,0.866709
1034,Nose,0,0,0,404.206,499.359,0.887685
1035,Nose,0,0,0,408.719,499.387,0.912597
1036,Nose,0,0,0,413.091,495.019,0.942247
1037,Nose,0,0,0,413.393,494.943,0.952702
1038,Nose,0,0,0,417.668,494.93,0.952106
1039,Nose,0,0,0,422.257,495.036,0.901295
1040,Nose,0,0,0,422.432,495.013,0.889612
1041,Nose,0,0,0,435.832,494.905,0.892482
1042,Nose,0,0,0,444.891,494.846,0.916885
1043,Nose,0,0,0,449.541,494.792,0.971543
1044,Nose,0,0,0,453.892,490.577,0.97701
1045,Nose,0,0,0,454.141,490.572,0.965406
1046,Nose,0,0,0,458.732,490.451,0.935846
1047,Nose,0,0,0,476.623,490.493,0.911567
1048,Nose,200.335,508.471,0.383347,481.267,490.321,0.949026
1049,Nose,204.581,508.408,0.426041,485.709,490.322,0.985994
1050,Nose,204.593,508.517,0.485358,486.016,490.426,0.992927
1051,Nose,204.568,508.545,0.581048,490.403,490.436,0.975925
1052,Nose,204.704,508.444,0.705751,494.913,490.391,0.947562
1053,Nose,204.765,504.001,0.599296,499.365,490.375,0.928281
1054,Nose,209.253,499.401,0.688384,503.863,490.305,0.917576
1055,Nose,218.223,499.363,0.762403,503.893,490.354,0.918301
1056,Nose,222.739,499.364,0.7624,513.005,490.401,0.916022
1057,Nose,227.241,499.334,0.804504,517.38,490.378,0.928689
1058,Nose,231.566,503.995,0.570979,521.852,490.478,0.955057
1059,Nose,231.657,508.552,0.473078,521.933,490.434,0.977175
1060,Nose,231.682,512.919,0.729056,521.957,490.54,0.968766
1061,Nose,231.829,513.085,0.842288,521.946,490.572,0.956589
1062,Nose,231.754,517.376,0.772156,522.121,490.466,0.995529
1063,Nose,231.729,517.571,0.705516,522.055,490.393,0.993895
1064,Nose,231.626,521.847,0.565069,522.063,490.289,0.997679
1065,Nose,231.53,517.541,0.605526,522.008,486.017,0.991318
1066,Nose,0,0,0,522.059,485.996,0.987791
1067,Nose,222.792,517.585,0.686164,522.069,485.945,0.994
1068,Nose,218.202,521.908,0.505599,522.08,485.9,0.996773
1069,Nose,204.695,522.096,0.381954,522.059,485.884,0.993866
1070,Nose,200.298,522.214,0.511683,522.02,485.877,0.991165
1071,Nose,200.012,526.5,0.478914,521.976,485.951,0.987243
1072,Nose,199.875,526.411,0.480432,521.869,490.18,0.975065
1073,Nose,195.758,522.183,0.548523,521.825,490.168,0.962982
1074,Nose,0,0,0,521.998,490.215,0.989015
1075,Nose,0,0,0,521.845,490.219,0.967295
1076,Nose,0,0,0,517.406,485.975,0.928985
1077,Nose,0,0,0,517.472,485.944,0.935205
1078,Nose,0,0,0,503.994,485.909,0.916403
1079,Nose,0,0,0,499.5,485.915,0.928386
1080,Nose,0,0,0,494.954,485.864,0.956069
1081,Nose,0,0,0,494.956,485.823,0.950769
1082,Nose,0,0,0,494.859,485.872,0.96251
1083,Nose,0,0,0,490.542,485.894,0.967684
1084,Nose,0,0,0,490.412,485.899,0.983408
1085,Nose,0,0,0,490.307,485.839,0.983675
1086,Nose,0,0,0,490.267,485.822,0.990101
1087,Nose,0,0,0,485.975,485.734,0.983269
1088,Nose,0,0,0,485.889,485.749,0.988418
1089,Nose,0,0,0,485.801,485.736,0.988068
1090,Nose,0,0,0,485.624,485.716,0.968851
1091,Nose,0,0,0,485.517,485.707,0.948184
1092,Nose,0,0,0,481.341,485.75,0.948917
1093,Nose,0,0,0,481.133,485.708,0.926089
1094,Nose,0,0,0,476.732,485.685,0.908675
1095,Nose,0,0,0,467.744,485.743,0.905393
1096,Nose,0,0,0,463.194,485.796,0.924966
1097,Nose,0,0,0,463.098,485.839,0.936815
1098,Nose,0,0,0,458.688,485.81,0.950233
1099,Nose,0,0,0,454.304,485.821,0.969232
1100,Nose,0,0,0,454.289,485.791,0.967224
1101,Nose,0,0,0,458.51,485.791,0.961437
1102,Nose,0,0,0,458.549,485.823,0.964408
1103,Nose,0,0,0,458.555,485.911,0.971798
1104,Nose,0,0,0,454.286,490.137,0.981304
1105,Nose,0,0,0,454.239,490.258,0.995355
1106,Nose,0,0,0,454.2,490.314,0.996447
1107,Nose,0,0,0,454.228,490.357,0.975319
1108,Nose,0,0,0,458.507,490.398,0.962375
1109,Nose,0,0,0,458.524,490.414,0.960595
1110,Nose,0,0,0,458.611,490.416,0.953243
1111,Nose,0,0,0,458.654,490.408,0.947672
1112,Nose,0,0,0,458.749,490.282,0.947019
1113,Nose,0,0,0,458.733,490.328,0.941095
1114,Nose,0,0,0,458.717,490.319,0.947544
1115,Nose,0,0,0,463.125,490.201,0.93659
1116,Nose,0,0,0,467.671,485.923,0.918187
1117,Nose,236.434,521.949,0.384157,467.624,485.884,0.925416
1118,Nose,0,0,0,467.63,485.894,0.928168
1119,Nose,236.625,521.912,0.302621,467.608,485.918,0.927438
1120,Nose,240.804,521.802,0.398383,467.626,485.872,0.926111
1121,Nose,241.069,517.459,0.661601,467.67,485.855,0.915977
1122,Nose,249.931,517.498,0.736975,467.617,485.969,0.914582
1123,Nose,249.978,513.082,0.798334,463.211,485.966,0.917855
1124,Nose,254.451,517.399,0.805661,463.059,490.18,0.920869
1125,Nose,258.993,517.416,0.829405,463.043,490.227,0.919578
1126,Nose,258.973,517.437,0.848686,463.048,490.309,0.924099
1127,Nose,258.957,517.421,0.862244,458.716,490.312,0.929784
1128,Nose,263.417,513.057,0.86223,458.691,490.344,0.929121
1129,Nose,263.434,517.476,0.875836,458.647,490.346,0.930112
1130,Nose,263.475,517.615,0.889813,458.668,490.336,0.932659
1131,Nose,263.431,517.571,0.895982,458.731,490.207,0.930269
1132,Nose,263.415,517.469,0.88444,458.688,490.262,0.93518
1133,Nose,258.981,517.525,0.878567,458.536,490.224,0.953499
1134,Nose,254.548,517.594,0.887506,454.29,490.187,0.954843
1135,Nose,254.478,517.59,0.889498,454.215,490.237,0.96656
1136,Nose,250.041,517.492,0.876208,454.063,490.272,0.981364
1137,Nose,249.878,517.53,0.883121,453.953,490.25,0.982153
1138,Nose,245.345,517.368,0.882033,449.668,490.386,0.977765
1139,Nose,240.861,513.009,0.890903,449.586,490.499,0.965142
1140,Nose,236.57,512.964,0.900577,449.388,490.487,0.930958
1141,Nose,236.436,513.042,0.915429,449.248,499.371,0.888418
1142,Nose,236.394,517.404,0.921464,444.965,499.414,0.881695
1143,Nose,236.318,517.485,0.932098,444.967,499.525,0.880918
1144,Nose,236.257,517.553,0.94264,444.82,499.486,0.863248
1145,Nose,236.22,521.853,0.961972,435.945,499.457,0.841267
1146,Nose,236.206,521.906,0.965343,435.888,499.522,0.827958
1147,Nose,236.163,521.967,0.977065,431.426,503.89,0.82904
1148,Nose,231.979,521.968,0.975399,431.294,499.464,0.839821
1149,Nose,231.976,522.05,0.98334,426.764,499.386,0.862179
1150,Nose,231.815,522.007,0.977205,422.412,494.877,0.894777
1151,Nose,231.775,521.966,0.965414,422.312,494.807,0.9093
1152,Nose,231.65,522.042,0.965336,422.308,494.826,0.907968
1153,Nose,231.609,522.083,0.967095,422.32,490.59,0.915745
1154,Nose,231.638,521.996,0.9601,422.32,494.777,0.91175
1155,Nose,227.353,521.847,0.936515,422.308,494.827,0.909784
1156,Nose,227.312,521.819,0.932357,422.3,494.911,0.900753
1157,Nose,227.265,521.848,0.933715,422.289,494.933,0.903777
1158,Nose,227.214,521.823,0.925071,422.322,495.003,0.89152
1159,Nose,227.148,521.826,0.920285,422.421,499.421,0.86906
1160,Nose,222.779,521.886,0.910379,422.477,508.472,0.858612
1161,Nose,222.735,521.955,0.920881,422.453,508.528,0.861461
1162,Nose,222.672,521.971,0.922795,426.76,508.487,0.855194
1163,Nose,218.266,522.03,0.926638,426.837,503.992,0.845591
1164,Nose,213.74,522.081,0.921541,426.935,503.872,0.839367
1165,Nose,213.682,522.055,0.918734,431.301,499.517,0.83315
1166,Nose,209.249,522.182,0.921718,431.308,495.034,0.852921
1167,Nose,209.204,522.117,0.924011,435.822,494.834,0.870008
1168,Nose,209.092,522.075,0.925961,440.383,490.503,0.897771
1169,Nose,200.243,522.041,0.951765,440.427,490.575,0.899261
1170,Nose,200.268,522.089,0.952311,444.931,490.47,0.925112
1171,Nose,200.006,522.054,0.984463,445.033,490.533,0.930151
1172,Nose,199.941,521.992,0.973002,449.394,490.448,0.952715
1173,Nose,195.697,522.114,0.984117,449.441,494.779,0.944784
1174,Nose,195.555,522.012,0.973095,449.589,490.474,0.979353
1175,Nose,195.559,521.998,0.972024,449.6,490.5,0.981473
1176,Nose,195.455,522.023,0.960068,453.89,490.452,0.991565
1177,Nose,195.306,522.031,0.965085,454.014,494.826,0.960218
1178,Nose,195.266,522.031,0.961202,454.148,494.796,0.957251
1179,Nose,190.986,521.944,0.951273,454.302,494.787,0.930591
1180,Nose,190.852,521.879,0.933361,458.544,490.504,0.933412
1181,Nose,186.374,521.925,0.926982,458.663,490.412,0.940265
1182,Nose,181.97,521.89,0.909595,458.738,490.471,0.94057
1183,Nose,177.45,521.916,0.914687,463.037,490.46,0.939641
1184,Nose,177.336,517.401,0.867918,458.733,490.243,0.945843
1185,Nose,172.937,517.455,0.892597,467.573,490.207,0.933589
1186,Nose,172.836,517.359,0.893284,467.578,490.225,0.935164
1187,Nose,168.492,513.01,0.885625,467.622,490.212,0.9364
1188,Nose,172.77,512.911,0.882026,467.61,490.183,0.932305
1189,Nose,172.786,513.02,0.888742,467.614,490.217,0.926287
1190,Nose,172.808,513.067,0.892038,463.202,490.453,0.925434
1191,Nose,172.776,513.006,0.88376,463.151,490.394,0.935019
1192,Nose,172.835,513.026,0.880055,463.035,490.542,0.917034
1193,Nose,172.921,513.059,0.879821,463.072,494.864,0.900343
1194,Nose,177.326,513.062,0.881903,463.089,494.863,0.894792
1195,Nose,177.355,517.47,0.889082,463.108,494.784,0.901452
1196,Nose,177.456,517.509,0.887902,463.069,490.591,0.910484
1197,Nose,186.444,521.848,0.916976,458.743,494.815,0.913483
1198,Nose,190.84,521.906,0.931338,458.575,494.779,0.928105
1199,Nose,190.92,522.03,0.943302,458.542,490.432,0.950976
1200,Nose,191.037,522.019,0.949621,458.512,490.43,0.954794
1201,Nose,195.273,521.915,0.942,454.184,490.408,0.983212
1202,Nose,195.314,521.859,0.93132,454.081,490.353,0.990396
1203,Nose,195.425,521.941,0.955118,453.962,490.271,0.995952
1204,Nose,195.509,517.475,0.925913,453.903,490.358,0.991573
1205,Nose,195.664,517.365,0.934012,449.605,490.422,0.986133
1206,Nose,195.724,517.511,0.940204,449.499,490.569,0.962096
1207,Nose,200.001,517.383,0.941355,449.346,490.501,0.953293
1208,Nose,200.12,513.085,0.930472,444.923,494.896,0.907513
1209,Nose,200.335,517.418,0.919718,444.939,495.021,0.897632
1210,Nose,204.744,517.46,0.889061,440.344,495.056,0.841532
1211,Nose,209.154,521.815,0.902419,435.955,499.476,0.849313
1212,Nose,213.616,517.633,0.889902,431.294,499.455,0.843514
1213,Nose,222.629,521.912,0.902767,431.301,503.981,0.839837
1214,Nose,222.724,521.932,0.916895,426.757,499.502,0.858871
1215,Nose,222.735,522.032,0.917399,422.485,499.509,0.868283
1216,Nose,227.264,522.014,0.921879,422.28,499.404,0.892794
1217,Nose,227.327,521.97,0.921213,422.218,494.923,0.910215
1218,Nose,231.55,522.069,0.935085,417.944,494.842,0.937745
1219,Nose,231.618,521.99,0.926419,417.812,494.832,0.945344
1220,Nose,231.654,521.888,0.918317,417.709,490.6,0.957588
1221,Nose,231.728,521.823,0.925372,417.664,494.787,0.950992
1222,Nose,231.778,517.45,0.912509,417.634,494.822,0.952435
1223,Nose,231.887,517.447,0.923604,417.664,494.935,0.941095
1224,Nose,231.944,513.072,0.907439,417.691,499.387,0.920846
1225,Nose,236.158,517.574,0.918235,417.638,495.039,0.926444
1226,Nose,236.209,517.597,0.92093,417.562,499.446,0.921956
1227,Nose,236.249,521.859,0.936551,413.408,503.929,0.919989
1228,Nose,236.386,522.057,0.939607,413.409,503.93,0.914238
1229,Nose,236.417,522.132,0.941383,413.424,503.869,0.912754
1230,Nose,236.431,522.098,0.940539,413.428,503.949,0.91531
1231,Nose,236.455,522.146,0.940891,417.566,503.999,0.918811
1232,Nose,236.464,522.16,0.945331,417.664,503.946,0.918284
1233,Nose,236.518,522.117,0.9407,417.795,499.372,0.916095
1234,Nose,236.53,522.191,0.930237,417.765,495.049,0.929133
1235,Nose,236.606,522.106,0.924989,417.851,494.891,0.932927
1236,Nose,236.597,522.103,0.922178,418.028,494.937,0.914137
1237,Nose,236.561,522.074,0.920656,422.205,495.02,0.908462
1238,Nose,236.594,522.092,0.912537,422.345,495.064,0.895384
1239,Nose,236.589,522.06,0.904708,422.401,494.991,0.889873
1240,Nose,236.566,521.97,0.907987,422.481,499.36,0.870734
1241,Nose,240.823,521.996,0.909551,431.435,503.873,0.858313
1242,Nose,240.91,521.951,0.896152,440.368,499.496,0.864182
1243,Nose,240.917,521.91,0.89911,444.786,499.369,0.878526
1244,Nose,240.987,521.975,0.889656,444.951,499.329,0.895548
1245,Nose,241.063,522.01,0.896798,445.039,495.024,0.908046
1246,Nose,245.443,522.141,0.889388,449.422,495.058,0.933945
1247,Nose,249.895,522.133,0.887227,449.527,494.824,0.961008
1248,Nose,249.917,522.192,0.890293,449.677,490.539,0.972481
1249,Nose,250.033,522.127,0.89507,453.951,490.402,0.985735
1250,Nose,249.943,522.131,0.894864,454.2,490.214,0.97625
1251,Nose,249.922,522.284,0.899341,458.586,490.209,0.962527
1252,Nose,245.405,522.218,0.902322,458.674,490.31,0.959968
1253,Nose,241.057,522.151,0.90539,463.056,490.35,0.940761
1254,Nose,245.354,522.056,0.904699,463.128,490.305,0.933415
1255,Nose,245.344,521.993,0.894959,463.197,490.162,0.93197
1256,Nose,241.071,521.928,0.896453,463.14,490.247,0.942265
1257,Nose,241.046,521.951,0.900217,463.207,490.259,0.936076
1258,Nose,240.995,521.889,0.901009,463.215,490.266,0.928519
1259,Nose,240.996,521.915,0.893857,463.11,490.326,0.927943
1260,Nose,241.036,521.927,0.892811,463.108,490.51,0.919273
1261,Nose,240.932,521.92,0.900213,463.15,490.538,0.917206
1262,Nose,240.922,521.962,0.89469,463.101,490.578,0.913354
1263,Nose,240.948,522.029,0.896564,458.757,490.582,0.914697
1264,Nose,240.818,522.218,0.90577,458.699,490.571,0.924244
1265,Nose,236.571,526.412,0.900474,458.616,490.54,0.937624
1266,Nose,236.523,522.269,0.900009,458.546,490.501,0.949433
1267,Nose,236.393,522.168,0.905313,458.488,490.395,0.963378
1268,Nose,236.318,522.162,0.90173,454.221,490.293,0.966438
1269,Nose,236.195,522.193,0.897685,454.25,490.28,0.965377
1270,Nose,231.96,522.081,0.906107,454.07,490.523,0.966974
1271,Nose,231.851,522.073,0.886825,453.941,490.464,0.976559
1272,Nose,231.742,517.619,0.91417,453.879,490.58,0.967501
1273,Nose,231.62,517.607,0.89226,453.832,494.793,0.959558
1274,Nose,227.304,517.563,0.873884,449.585,495.023,0.939696
1275,Nose,227.171,521.874,0.864654,449.524,503.935,0.933442
1276,Nose,227.23,517.507,0.893045,449.439,499.414,0.926978
1277,Nose,227.117,517.467,0.865628,449.284,499.462,0.903297
1278,Nose,222.807,517.567,0.865302,445.023,499.474,0.893367
1279,Nose,218.138,521.835,0.851057,444.881,499.398,0.878429
1280,Nose,213.698,522.003,0.860175,444.781,495.028,0.875336
1281,Nose,209.244,522.052,0.865663,440.317,499.418,0.850026
1282,Nose,209.129,522.016,0.893441,435.831,499.437,0.848667
1283,Nose,204.745,522.121,0.903477,431.294,495.045,0.85871
1284,Nose,204.691,521.995,0.912564,426.86,494.975,0.873273
1285,Nose,204.623,521.901,0.899889,426.751,494.924,0.88171
1286,Nose,204.534,521.878,0.906393,422.398,494.958,0.889004
1287,Nose,200.229,517.6,0.906482,422.348,494.913,0.903219
1288,Nose,200.112,517.453,0.916282,422.307,503.945,0.873565
1289,Nose,200.098,517.533,0.925912,422.258,503.962,0.872873
1290,Nose,200.086,517.538,0.927159,422.223,503.964,0.879171
1291,Nose,200.132,517.551,0.925414,422.253,512.914,0.876204
1292,Nose,200.131,517.589,0.92579,417.915,512.987,0.899828
1293,Nose,200.14,517.523,0.928654,417.909,517.523,0.917147
1294,Nose,200.155,517.468,0.920211,417.866,521.833,0.938509
1295,Nose,200.28,521.823,0.918739,417.874,521.818,0.935301
1296,Nose,200.332,521.938,0.924118,417.886,517.61,0.931754
1297,Nose,200.26,521.858,0.92385,417.894,517.604,0.925105
1298,Nose,204.541,522.034,0.917202,417.926,512.946,0.889687
1299,Nose,204.641,522.098,0.912408,422.35,508.541,0.868004
1300,Nose,204.659,522.028,0.90445,422.307,503.938,0.869891
1301,Nose,204.572,521.84,0.899381,422.294,499.447,0.886096
1302,Nose,204.655,517.6,0.894703,422.423,503.899,0.866235
1303,Nose,204.657,521.82,0.892718,422.415,499.42,0.873671
1304,Nose,204.672,517.618,0.888423,426.756,499.375,0.873136
1305,Nose,204.641,517.595,0.886925,426.764,499.474,0.862957
1306,Nose,204.645,521.851,0.895027,426.896,499.498,0.853744
1307,Nose,204.652,521.854,0.892394,431.396,503.989,0.844682
1308,Nose,204.673,521.827,0.890619,435.847,503.885,0.851835
1309,Nose,204.676,521.827,0.892025,440.399,499.495,0.867734
1310,Nose,204.707,517.591,0.883082,444.787,499.368,0.877238
1311,Nose,204.72,517.496,0.898235,444.954,499.5,0.894296
1312,Nose,204.736,513.067,0.892724,445.051,499.414,0.907156
1313,Nose,209.152,517.439,0.878521,449.391,499.43,0.922585
1314,Nose,209.257,517.364,0.857585,449.488,499.482,0.932931
1315,Nose,213.657,513.048,0.861188,449.598,495.023,0.946283
